Номер победы	Партия	Дата запуска	Код	Номенклатура	Количество в заказе	Перемещено	Дефицит	Обеспечена МП	Обеспечена метизы	Пометка удаления	Заказчик	Спецификация
90235	1	04.12.2019	9689	Лист 8 ГОСТ 19903-74 ст3 ГОСТ 380-2005	21,26117647	22	-0,73882353	Да	Нет	Нет		
90235	1	04.12.2019	15110	Лист 4 ГОСТ 19903-74 ст3 ГОСТ 380-2005	342,26021505	343	-0,73978495	Да	Нет	Нет		
90235	1	04.12.2019	9686	Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005	7,38823529		7,38823529	Да	Нет	Нет		
90235	1	04.12.2019	10893	Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005	794,02	936	-141,98	Да	Нет	Нет		
90235	1	04.12.2019	18231	Уголок 63х63х4 ГОСТ 8509-86 ст3 ГОСТ 380-2005	359,7827957	360	-0,2172043	Да	Нет	Нет		
90235	1	04.12.2019	9692	Уголок 63х63х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005	627,93548387	406	221,93548387	Да	Нет	Нет		
90235	1	04.12.2019	15090	Швеллер 10 У ГОСТ 8240-89 ст3 ГОСТ 380-2005	1 019,95268817	1 020	-0,04731183	Да	Нет	Нет		
90235	1	04.12.2019	15114	Швеллер 16 У ГОСТ 8240-89 ст3 ГОСТ 380-2005	5 960,64666667	4 017	1 943,64666667	Да	Нет	Нет		
90235	1	04.12.2019	00-00001615	Лист 4 ГОСТ 19903-74 12Х18Н10Т ГОСТ 7350-77	4 428,68817204	4 183	245,68817204	Да	Нет	Нет		
90235	1	04.12.2019	18636	Труба 89х5 ГОСТ 9940-81 12Х18Н10Т ГОСТ 7350-77	2,57176471	3	-0,42823529	Да	Нет	Нет		
921180	1	08.12.2019	4440	Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75	0,17777778		0,17777778	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	13978	Лист 10 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	1 075,69411765	1 076	-0,30588235	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14026	Лист 12 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	103,24137931	104	-0,75862069	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	13980	Лист 4 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	965,45698925	966	-0,54301075	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	13994	Лист 6 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	170,03409091	74	96,03409091	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	13979	Лист 8 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	77,52352941	78	-0,47647059	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14032	Лист 20 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	2 595,61038961	2 442	153,61038961	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	17530	Круг 60 ГОСТ 2590-2006 С345-5 ГОСТ 27772-2015	94,94117647	95	-0,05882353	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14025	Круг 16 ГОСТ 2590-2006 С345-5 ГОСТ 27772-2015	1 721,93333333	1 722	-0,06666667	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14580	Круг 10 ГОСТ 2590-2006 С345-5 ГОСТ 27772-2015	1,07647059	2	-0,92352941	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14582	Круг 20 ГОСТ 2590-2006 С345-5 ГОСТ 27772-2015	1 857,51111111	1 858	-0,48888889	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	13077	Лист ромб 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005	2 026,01176471	2 027	-0,98823529	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	17532	Труба 51х2,5 ГОСТ 10704-91 С345-5 ГОСТ 27772-2015	26,38235294	27	-0,61764706	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	17313	Труба ДУ 32х42,3х3,2 ГОСТ 3262-75 ст3 ГОСТ 380-2005		364	-364	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	17531	Труба профильная 40х40х3 ГОСТ 30245-94 С345-5 ГОСТ 27772-2015	51,33333333	52	-0,66666667	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	17534	Уголок 140х140х12 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	607,85882353	608	-0,14117647	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	17535	Уголок 35х35х4 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	115,76344086	116	-0,23655914	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	17536	Уголок 50х50х4 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	1 409,67741935	1 410	-0,32258065	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14029	Уголок 32х32х4 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	2 347,11827957	2 348	-0,88172043	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14545	Уголок 50х50х5 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	233,11290323		233,11290323	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14541	Уголок 90х90х7 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	82,06666667		82,06666667	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14573	Уголок 70х70х6 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	1 952,375	1 953	-0,625	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14544	Уголок 125х125х8 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	1 742,42777778	1 743	-0,57222222	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14572	Уголок 45х45х4 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	13,20430108		13,20430108	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	14967	Уголок 110х110х8 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015	3 308,79444444	2 800	508,79444444	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921180	1	08.12.2019	00-00001054	Труба ДУ-Ц-Р 32х42,3х3,2 ГОСТ 3262-75 ст3 ГОСТ 380-2005	363,52941176		363,52941176	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	4440	Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75	0,32		0,32	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	13978	Лист 10 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	1 936,24941176	1 937	-0,75058824	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	14026	Лист 12 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	185,83448276	186	-0,16551724	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	13980	Лист 4 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	1 746,02903226	1 738	8,02903226	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	13994	Лист 6 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	301,24431818		301,24431818	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	13979	Лист 8 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	139,54235294	140	-0,45764706	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	14032	Лист 20 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015	4 672,0987013	4 673	-0,9012987	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
921181	1	14.12.2019	17530	Круг 60 ГОСТ 2590-2006 С345-5 ГОСТ 27772-2015	170,89411765	10	160,89411765	Да	Нет	Нет	ГАЗПРОМНЕФТЬ-ЯМАЛ ООО	ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019
